item_id,Title,CurrentPrice,MedianSold,ActiveAvg,SuggestedPrice,SupplyCount,Note,UpdateStatus
236265291303,Jake Scott 1979 Topps #456 Washington Redskins,1.5,2.59,1.75,1.75,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079418,Carl Eller 1979 Topps Cream Colored Back #406 Minnesota Vikings,3.3,4.61,3.3,3.3,8,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079422,Charlie Waters 1979 Topps #445 Dallas Cowboys,1.7,3.375,2.68,2.1,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079424,Gary Green 1979 Topps #426 Kansas City Chiefs,1.5,2.87,1.75,1.75,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079425,Cleveland Elam 1979 Topps #410 San Francisco 49ers,1.5,2.14,1.92,1.9,5,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079428,J.K. McKay 1979 Topps #477 Tampa Bay Buccaneers,1.85,2.99,2.25,2.25,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079432,Larry Little 1979 Topps #60 Miami Dolphins,2.0,3.17,2.0,2.0,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079434,Gary Barbaro 1979 Topps #183 Kansas City Chiefs,1.6,2.99,1.89,1.89,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079438,Mike Hartenstine 1979 Topps #251 Chicago Bears,1.65,2.99,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079439,Jim Otis 1979 Topps #324 St. Louis Cardinals,1.75,2.99,2.99,2.15,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079440,Gary Green 1979 Topps #426 Kansas City Chiefs,1.5,2.87,1.75,1.75,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079442,Morris Owens 1979 Topps #386 Tampa Bay Buccaneers,1.5,5.31,2.39,1.9,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079443,Nat Moore 1979 Topps #120 Miami Dolphins,1.7,4.15,2.38,2.1,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079444,Lee Roy Selmon 1979 Topps #123 Tampa Bay Buccaneers,1.75,2.99,1.75,1.75,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
236284079447,Mike Fuller 1979 Topps #254 San Diego Chargers,1.65,5.01,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079448,Glenn Doughty 1979 Topps #261 Baltimore Colts,1.5,2.75,1.99,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079449,Jan Stenerud 1979 Topps #142 Kansas City Chiefs,1.75,2.49,1.94,1.95,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236284079450,Mike Fuller 1979 Topps #254 San Diego Chargers,1.65,5.01,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236284079454,Louie Kelcher 1979 Topps #525 San Diego Chargers,1.75,2.99,2.49,2.15,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433561,Derrel Luce 1979 Topps #9 Baltimore Colts,1.5,2.0,1.99,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433568,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433570,Norris Thomas 1979 Topps #239 Miami Dolphins,1.75,2.54,2.49,2.15,6,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433572,Don McCauley 1979 Topps #49 Baltimore Colts,1.5,2.99,1.75,1.75,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433573,Derrel Luce 1979 Topps #9 Baltimore Colts,1.5,2.0,1.99,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433574,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433575,Pat Tilley 1979 Topps #102 St. Louis Cardinals,1.6,2.75,2.29,2.0,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433577,Delvin Williams 1979 Topps #370 Miami Dolphins,1.65,2.74,1.79,1.79,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433578,Freddie Solomon 1979 Topps #131 San Francisco 49ers,1.5,2.9400000000000004,1.9,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433579,Joe Washington 1979 Topps #150 Baltimore Colts,1.6,2.99,2.29,2.0,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433580,Derrel Luce 1979 Topps #9 Baltimore Colts,1.5,2.0,1.99,1.9,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433582,Freddie Solomon 1979 Topps #131 San Francisco 49ers,1.5,2.9400000000000004,1.9,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433583,Roosevelt Leaks 1979 Topps #418 Baltimore Colts,1.5,2.99,1.89,1.89,14,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433584,Fred Cook 1979 Topps #502 Baltimore Colts,1.5,2.99,1.89,1.89,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433585,Fred Cook 1979 Topps #502 Baltimore Colts,1.5,2.99,1.89,1.89,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433586,Roger Carr 1979 Topps #325 Baltimore Colts,1.5,2.6900000000000004,2.39,1.9,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433587,Jimbo Elrod 1979 Topps #508 RC Kansas City Chiefs,1.75,2.49,1.69,1.69,15,Browse BIN | ActiveCache | Active median P1,
336140433588,Dan Fouts 1979 Topps #387 San Diego Chargers HOF QB,3.95,2.99,1.98,1.99,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433589,Ray Wersching 1979 Topps #264 San Francisco 49ers,1.5,2.8,2.49,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433592,Doug Nettles 1979 Topps #171 RC Baltimore Colts,1.65,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,
336140433593,John Fitzgerald 1979 Topps #213 Dallas Cowboys,1.65,2.27,2.59,2.05,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433595,Rafael Septien 1979 Topps #494 Dallas Cowboys,1.5,2.995,1.98,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433599,Dwight McDonald 1979 Topps #17 RC San Diego Chargers,1.7,4.15,1.99,1.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433601,Preston Pearson 1979 Topps #315 Dallas Cowboys,1.6,2.89,1.86,1.85,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433603,John Dutton 1979 Topps #355 Baltimore Colts,1.65,1.99,1.99,1.99,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433609,Fred Dean 1979 Topps #152 San Diego Chargers,1.7,4.0,1.84,1.85,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433613,Fred Cook 1979 Topps #502 Baltimore Colts,1.5,2.99,1.89,1.89,13,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433625,Fred Dean 1979 Topps #152 San Diego Chargers,1.7,2.99,1.84,1.85,15,Browse BIN | ActiveCache | Active median P1,
336140433627,Bert Jones 1979 Topps #220 Baltimore Colts,1.65,2.99,2.49,2.05,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433629,Tom Wittum 1979 Topps #197 San Francisco 49ers,1.5,3.95,1.9,1.9,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433630,Bob Klein 1979 Topps #51 San Diego Chargers,1.5,2.49,2.49,1.9,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433633,Bob Thomas 1979 Topps #437 Chicago Bears,1.5,2.99,2.25,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433638,Scott Bull 1979 Topps #302 RC San Francisco 49ers,1.75,5.01,1.69,1.69,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433640,Bo Jackson 1991 Upper Deck #93 Los Angeles Raiders Legend HOF?,1.66,3.025,1.6,1.6,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433645,Curtis Johnson 1979 Topps #493 Miami Dolphins,1.5,2.99,1.7,1.7,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433646,Tom Hicks 1979 Topps #417 Chicago Bears,1.5,2.99,2.25,1.9,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433647,Cardinals Leaders Otis Tilley Stone Dawson) 1979 Topps #488 St. Louis Cardinals,1.7,1.7,,1.7,0,Browse BIN | No actives | Sold median P1,
336140433648,Terry Beeson 1979 Topps Cream Colored Back #138 Seattle Seahawks,1.85,2.49,1.85,1.85,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433652,Cardinals Leaders Otis Tilley Stone Dawson) 1979 Topps #488 St. Louis Cardinals,1.7,1.7,,1.7,0,Browse BIN | No actives | Sold median P1,
336140433653,Bruce Laird 1979 Topps #69 Baltimore Colts,1.5,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433654,Bruce Laird 1979 Topps #69 Baltimore Colts,1.5,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433655,Chiefs Leaders Tony Reed / Tim Gray / Art Still 1979 Topps #207 Kansas City,1.85,2.42,,2.25,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
336140433656,Virgil Livers 1979 Topps #112 Chicago Bears,1.6,2.99,2.49,2.0,10,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433658,Tom Wittum 1979 Topps #197 San Francisco 49ers,1.5,3.95,1.9,1.9,10,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433659,Jim Hart 1979 Topps #64 St. Louis Cardinals,1.75,5.16,2.99,2.15,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433661,Walter White 1979 Topps #66 Kansas City Chiefs,1.5,2.99,1.99,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433664,Ken Mendenhall 1979 Topps #438 Baltimore Colts,1.5,2.99,1.65,1.65,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433665,Wayne Morris 1979 Topps #444 St. Louis Cardinals,1.5,2.99,2.39,1.9,14,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433667,Ken MacAfee 1979 Topps #233 RC San Francisco 49ers,1.65,2.74,1.68,1.69,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433670,Toni Linhart 1979 Topps #280 Baltimore Colts,1.5,3.61,2.89,1.9,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433674,Ken Stone 1979 Topps #139 RC St. Louis Cardinals,1.65,2.24,1.69,1.69,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433676,Keith Wortman 1979 Topps #367 RC St. Louis Cardinals,1.6,2.99,1.69,1.69,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433677,Ken MacAfee 1979 Topps #233 RC San Francisco 49ers,1.65,2.74,1.68,1.69,12,Browse BIN | ActiveCache | Active median P1,
336140433678,Tommy Hart 1979 Topps #199 Chicago Bears,1.5,4.61,2.49,1.9,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433679,Gary Green 1979 Topps #426 Kansas City Chiefs,1.5,2.87,1.75,1.75,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433681,Henry Marshall 1979 Topps #42 RC Kansas City Chiefs,1.7,2.75,1.64,1.65,15,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433683,Lee Roy Selmon 1979 Topps #123 Tampa Bay Buccaneers,1.75,2.99,1.75,1.75,15,Browse BIN | ActiveCache | Active median P1,
336140433685,Harvey Martin 1979 Topps #510 Dallas Cowboys,1.7,2.99,1.99,1.99,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433686,George Kunz 1979 Topps #458 Baltimore Colts,1.5,4.0,1.99,1.9,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433687,John Yarno 1979 Topps Cream Colored Back #78 Seattle Seahawks,1.85,1.99,1.7,1.7,14,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433689,Keith Wortman 1979 Topps #367 RC St. Louis Cardinals,1.6,2.99,1.69,1.69,14,Browse BIN | ActiveCache | Active median P1,
336140433692,Mike Barnes 1979 Topps #398 Baltimore Colts,1.5,2.99,2.0,1.9,15,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433694,Glenn Doughty 1979 Topps #261 Baltimore Colts,1.5,2.75,1.99,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433696,Mike Barnes 1979 Topps #398 Baltimore Colts,1.5,2.99,2.0,1.9,15,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433698,Leroy Harris 1979 Topps #202 RC Miami Dolphins,1.65,1.99,1.68,1.69,12,Browse BIN | Browse BIN (Tier1) | Active median P1,
336140433699,Norm Thompson 1979 Topps #129 Baltimore Colts,1.5,5.31,2.59,1.9,12,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433700,Ken Mendenhall 1979 Topps #438 Baltimore Colts,1.5,2.99,1.65,1.65,14,Browse BIN | ActiveCache | Active median P1,
336140433701,Glenn Doughty 1979 Topps #261 Baltimore Colts,1.5,2.75,1.99,1.9,11,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
336140433705,Mike Livingston 1979 Topps #364 Kansas City Chiefs,1.5,2.87,1.99,1.9,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433706,James Harris 1979 Topps #122 San Diego Chargers,1.65,4.61,2.5,2.05,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
336140433707,Mike Livingston 1979 Topps #364 Kansas City Chiefs,1.5,2.87,1.99,1.9,9,Browse BIN | ActiveCache | Active median P1,Updated successfully (business policy warning only)
236287343674,Albert Belle 1992 Upper Deck Denny's Grand Slam Holograms #6 Cleveland Indians,2.1,2.5,2.5,2.5,3,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236287343675,Jeremy Giambi 1999 Bowman Chrome Scouts' Choice Refractor #SC17,2.8,2.75,2.25,2.25,7,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236287343676,E - Emergency Call Legendary Duelists: Season 3 #LDS3-EN108,2.35,2.99,1.99,1.99,12,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236287343677,H - Heated Heart Legendary Duelists: Season 3 #LDS3-EN107,1.8,2.395,1.69,1.69,9,Browse BIN | Browse BIN (Tier1) | Active median P1,
236287343678,Chris Sale 2018 Bowman's Best Purple #7 024/250 Boston Red Sox,2.99,2.99,4.99,2.99,8,Browse BIN | Browse BIN (Tier3) | Active median P1,
236287343679,CJ Abrams 2020 Bowman Chrome Prospects Mojo Refractors Pink #BCP-62 055/199,3.99,,1.75,1.75,11,No solds | Browse BIN (Tier3) | Active median P1,Updated successfully (business policy warning only)
236287343680,Eduardo Rodriguez 2013 Bowman Sterling Prospect Autographs #BSAP-ER Orioles,3.75,3.72,3.25,3.25,9,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236287343681,Gimmick Puppet Bisque Doll Legendary Duelists: Season 3 #LDS3-EN063,2.35,4.17,1.69,1.69,13,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236287343682,Moon Dragon Quilla Legendary Duelists: Season 3 #LDS3-EN053,1.5,2.99,1.69,1.69,11,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
236287343683,Greg Deichmann 2022 Panini Chronicles Crusade #19 Chicago Cubs,1.5,3.095,1.5,1.5,13,Browse BIN | Browse BIN (Tier1) | Active median P1,
236287343684,Pat Burrell 2001 Upper Deck #238 Philadelphia Phillies,2.15,2.5,,2.5,0,Browse BIN | No actives | Sold median P1,Updated successfully (business policy warning only)
236287343685,Perform Puppet Legendary Duelists: Season 3 #LDS3-EN068,1.5,2.54,1.6,1.6,9,Browse BIN | Browse BIN (Tier1) | Active median P1,
236287343686,Ji-Hwan Bae 2021 Bowman Heritage Chrome Prospects Refractor #187 051/199,5.6,6.65,6.65,6.65,1,Browse BIN | Browse BIN (Tier1) | Active median P1,Updated successfully (business policy warning only)
